ID_INT,GENDER,AGE,MOTIVATION,ORI_ZONE,DEP_HOUR,DST_ZONE,ARR_HOUR
7263496,2,1,3,Q019,02/02/17 07:00:00,Q001,02/02/17 07:45:00
7263496,2,1,8,Q001,02/02/17 13:30:00,Q019,02/02/17 14:00:00
7263497,1,1,3,Q004,02/02/17 07:00:00,Q014,02/02/17 07:45:00
7263497,1,1,8,Q014,02/02/17 13:00:00,Q004,02/02/17 14:00:00
7263500,2,4,9,Q013,02/02/17 07:00:00,Q006,02/02/17 08:30:00
7263500,2,4,8,Q006,02/02/17 20:00:00,Q013,02/02/17 21:30:00
7263505,2,4,4,Q023,02/02/17 08:00:00,Q012,02/02/17 08:10:00
7263505,2,4,8,Q012,02/02/17 08:50:00,Q023,02/02/17 09:00:00
7263505,2,4,4,Q023,02/02/17 10:00:00,Q023,02/02/17 10:15:00
7263505,2,4,8,Q023,02/02/17 10:45:00,Q023,02/02/17 11:00:00
7263505,2,4,9,Q023,02/02/17 15:00:00,Q006,02/02/17 15:20:00
7263505,2,4,8,Q006,02/02/17 18:45:00,Q023,02/02/17 19:00:00
7263507,1,1,3,Q017,02/02/17 07:00:00,Q001,02/02/17 08:00:00
7263507,1,1,8,Q001,02/02/17 13:00:00,Q017,02/02/17 14:00:00
7263508,1,2,1,Q018,02/02/17 07:15:00,Q020,02/02/17 07:50:00
7263508,1,2,5,Q020,02/02/17 17:05:00,Q019,02/02/17 17:20:00
7263508,1,2,8,Q019,02/02/17 17:45:00,Q018,02/02/17 18:00:00
7263510,1,1,3,Q017,02/02/17 07:00:00,Q003,02/02/17 07:30:00
7263510,1,1,8,Q003,02/02/17 13:30:00,Q017,02/02/17 14:00:00
7263512,1,4,7,Q022,02/02/17 15:55:00,Q002,02/02/17 16:25:00
7263512,1,4,8,Q002,02/02/17 16:35:00,Q022,02/02/17 17:00:00
7263513,2,1,3,Q009,02/02/17 08:00:00,Q009,02/02/17 08:10:00
7263513,2,1,7,Q009,02/02/17 15:30:00,Q001,02/02/17 16:00:00
7263513,2,1,8,Q001,02/02/17 18:30:00,Q009,02/02/17 19:00:00
7263514,2,1,3,Q017,02/02/17 07:00:00,Q014,02/02/17 07:50:00
7263514,2,1,8,Q014,02/02/17 13:00:00,Q017,02/02/17 14:00:00
7263523,1,1,3,Q010,02/02/17 07:00:00,Q003,02/02/17 07:30:00
7263523,1,1,8,Q003,02/02/17 13:20:00,Q010,02/02/17 14:00:00
7263525,2,4,4,Q019,02/02/17 10:00:00,Q016,02/02/17 10:15:00
7263525,2,4,8,Q016,02/02/17 11:00:00,Q019,02/02/17 11:20:00
7263526,2,2,5,Q010,02/02/17 16:00:00,Q010,02/02/17 16:10:00
7263526,2,2,8,Q010,02/02/17 16:45:00,Q010,02/02/17 17:00:00
7263528,2,4,6,Q008,02/02/17 16:00:00,Q007,02/02/17 16:30:00
7263528,2,4,8,Q007,02/02/17 18:30:00,Q008,02/02/17 19:00:00
7263529,2,4,4,Q005,02/02/17 09:00:00,Q004,02/02/17 09:30:00
7263529,2,4,8,Q004,02/02/17 11:30:00,Q005,02/02/17 12:00:00
7263531,2,4,9,Q010,02/02/17 10:00:00,Q006,02/02/17 11:00:00
7263531,2,4,7,Q006,02/02/17 12:30:00,Q006,02/02/17 12:45:00
7263531,2,4,4,Q006,02/02/17 14:10:00,Q001,02/02/17 14:30:00
7263531,2,4,9,Q001,02/02/17 15:10:00,Q023,02/02/17 15:40:00
7263531,2,4,8,Q023,02/02/17 17:30:00,Q010,02/02/17 18:00:00
7263533,1,2,1,Q018,02/02/17 07:00:00,Q019,02/02/17 07:20:00
7263533,1,2,8,Q019,02/02/17 17:40:00,Q018,02/02/17 18:00:00
7263534,1,2,1,Q017,02/02/17 07:50:00,Q015,02/02/17 08:10:00
7263534,1,2,8,Q015,02/02/17 14:20:00,Q017,02/02/17 14:40:00
7263535,2,1,3,Q015,02/02/17 07:15:00,Q008,02/02/17 07:45:00
7263535,2,1,8,Q008,02/02/17 13:10:00,Q015,02/02/17 14:00:00
7263538,2,4,4,Q010,02/02/17 11:10:00,Q011,02/02/17 11:20:00
7263538,2,4,8,Q011,02/02/17 11:50:00,Q010,02/02/17 12:00:00
7263539,2,1,3,Q020,02/02/17 07:45:00,Q001,02/02/17 08:05:00
7263539,2,1,8,Q001,02/02/17 14:25:00,Q020,02/02/17 14:40:00
7263541,2,2,1,Q002,02/02/17 07:30:00,Q001,02/02/17 07:45:00
7263541,2,2,8,Q001,02/02/17 14:10:00,Q002,02/02/17 14:40:00
7263543,2,4,4,Q010,02/02/17 09:00:00,Q010,02/02/17 09:15:00
7263543,2,4,8,Q010,02/02/17 10:30:00,Q010,02/02/17 10:45:00
7263543,2,4,7,Q010,02/02/17 15:00:00,Q010,02/02/17 15:15:00
7263543,2,4,8,Q010,02/02/17 17:30:00,Q010,02/02/17 18:00:00
7263546,2,3,1,Q003,02/02/17 08:00:00,Q010,02/02/17 09:00:00
7263546,2,3,8,Q010,02/02/17 17:00:00,Q003,02/02/17 18:00:00
7263547,1,1,3,Q005,02/02/17 07:30:00,Q006,02/02/17 08:00:00
7263547,1,1,8,Q006,02/02/17 14:25:00,Q005,02/02/17 14:40:00
7263548,1,1,3,Q018,02/02/17 07:30:00,Q020,02/02/17 08:00:00
7263548,1,1,8,Q020,02/02/17 14:10:00,Q018,02/02/17 14:40:00
7263552,1,2,1,Q011,02/02/17 07:00:00,Q005,02/02/17 07:15:00
7263552,1,2,8,Q005,02/02/17 17:40:00,Q011,02/02/17 18:00:00
7263553,1,1,3,Q020,02/02/17 07:20:00,Q007,02/02/17 08:00:00
7263553,1,1,8,Q007,02/02/17 16:30:00,Q020,02/02/17 17:05:00
7263554,2,1,3,Q014,02/02/17 08:00:00,Q002,02/02/17 08:45:00
7263554,2,1,8,Q002,02/02/17 17:35:00,Q014,02/02/17 18:20:00
7263559,2,2,1,Q004,02/02/17 07:30:00,Q009,02/02/17 08:15:00
7263559,2,2,8,Q009,02/02/17 16:35:00,Q004,02/02/17 17:05:00
7263560,1,2,1,Q005,02/02/17 07:30:00,Q009,02/02/17 08:00:00
7263560,1,2,8,Q009,02/02/17 16:30:00,Q005,02/02/17 17:05:00
7263565,2,4,4,Q021,02/02/17 09:00:00,Q014,02/02/17 10:00:00
7263565,2,4,8,Q014,02/02/17 12:00:00,Q021,02/02/17 13:00:00
7263567,2,2,3,Q016,02/02/17 07:30:00,Q001,02/02/17 08:10:00
7263567,2,2,8,Q001,02/02/17 13:20:00,Q016,02/02/17 14:00:00
7263569,1,2,6,Q005,02/02/17 07:30:00,Q006,02/02/17 08:05:00
7263569,1,2,8,Q006,02/02/17 16:25:00,Q005,02/02/17 17:05:00
7263570,2,4,9,Q009,02/02/17 13:30:00,Q006,02/02/17 14:30:00
7263570,2,4,8,Q006,02/02/17 16:30:00,Q009,02/02/17 17:30:00
7263571,2,2,1,Q013,02/02/17 08:00:00,Q013,02/02/17 08:10:00
7263571,2,2,8,Q013,02/02/17 18:00:00,Q013,02/02/17 18:20:00
7263574,1,2,1,Q023,02/02/17 07:30:00,Q009,02/02/17 08:00:00
7263574,1,2,8,Q009,02/02/17 16:30:00,Q023,02/02/17 17:05:00
7263577,1,2,1,Q018,02/02/17 07:00:00,Q020,02/02/17 07:15:00
7263577,1,2,8,Q020,02/02/17 17:45:00,Q018,02/02/17 18:00:00
7263578,2,3,4,Q011,02/02/17 09:30:00,Q001,02/02/17 10:00:00
7263578,2,3,8,Q001,02/02/17 11:30:00,Q011,02/02/17 12:00:00
7263579,2,2,1,Q009,02/02/17 07:15:00,Q009,02/02/17 07:20:00
7263579,2,2,2,Q009,02/02/17 08:45:00,Q002,02/02/17 08:55:00
7263579,2,2,8,Q002,02/02/17 19:10:00,Q009,02/02/17 19:40:00
7263581,1,3,4,Q008,02/02/17 17:00:00,Q008,02/02/17 17:10:00
7263581,1,3,8,Q008,02/02/17 17:40:00,Q008,02/02/17 18:00:00
7263584,2,1,3,Q010,02/02/17 08:05:00,Q002,02/02/17 08:25:00
7263584,2,1,8,Q002,02/02/17 16:30:00,Q010,02/02/17 17:05:00
7263585,1,4,4,Q015,02/02/17 09:30:00,Q015,02/02/17 09:40:00
7263585,1,4,8,Q015,02/02/17 11:15:00,Q015,02/02/17 11:30:00
7263585,1,4,4,Q015,02/02/17 16:00:00,Q015,02/02/17 16:15:00
7263585,1,4,8,Q015,02/02/17 17:15:00,Q015,02/02/17 17:30:00
7263588,1,2,1,Q007,02/02/17 06:00:00,Q019,02/02/17 06:40:00
7263588,1,2,8,Q019,02/02/17 16:50:00,Q007,02/02/17 17:10:00
7263590,1,4,4,Q021,02/02/17 09:00:00,Q021,02/02/17 09:15:00
7263590,1,4,8,Q021,02/02/17 12:45:00,Q021,02/02/17 13:00:00
7263590,1,4,7,Q021,02/02/17 16:00:00,Q001,02/02/17 16:15:00
7263590,1,4,8,Q001,02/02/17 18:45:00,Q021,02/02/17 19:00:00
7263591,1,2,1,Q018,02/02/17 06:30:00,Q019,02/02/17 06:40:00
7263591,1,2,8,Q019,02/02/17 16:50:00,Q018,02/02/17 17:10:00
7263592,1,3,1,Q015,02/02/17 06:40:00,Q001,02/02/17 07:05:00
7263592,1,3,8,Q001,02/02/17 16:45:00,Q015,02/02/17 17:10:00
7263595,2,2,1,Q008,02/02/17 07:00:00,Q011,02/02/17 08:00:00
7263595,2,2,8,Q011,02/02/17 16:10:00,Q008,02/02/17 17:10:00
7263598,2,1,3,Q023,02/02/17 07:00:00,Q013,02/02/17 07:40:00
7263598,2,1,8,Q013,02/02/17 16:30:00,Q023,02/02/17 17:10:00
7263600,1,2,1,Q021,02/02/17 07:00:00,Q021,02/02/17 07:15:00
7263600,1,2,8,Q021,02/02/17 16:40:00,Q021,02/02/17 17:10:00
7263602,2,4,9,Q003,02/02/17 07:45:00,Q013,02/02/17 08:15:00
7263602,2,4,8,Q013,02/02/17 17:30:00,Q003,02/02/17 18:00:00
7263604,1,4,4,Q012,02/02/17 08:30:00,Q012,02/02/17 09:00:00
7263604,1,4,8,Q012,02/02/17 09:30:00,Q012,02/02/17 10:00:00
7263607,1,3,1,Q006,02/02/17 08:00:00,Q001,02/02/17 08:30:00
7263607,1,3,6,Q001,02/02/17 17:45:00,Q001,02/02/17 18:00:00
7263607,1,3,8,Q001,02/02/17 18:15:00,Q006,02/02/17 18:30:00
7263608,2,2,1,Q010,02/02/17 07:00:00,Q004,02/02/17 08:00:00
7263608,2,2,8,Q004,02/02/17 16:10:00,Q010,02/02/17 17:10:00
7263609,2,4,7,Q003,02/02/17 07:00:00,Q002,02/02/17 07:10:00
7263609,2,4,8,Q002,02/02/17 07:50:00,Q003,02/02/17 08:00:00
7263609,2,4,7,Q003,02/02/17 12:00:00,Q002,02/02/17 12:10:00
7263609,2,4,8,Q002,02/02/17 12:50:00,Q003,02/02/17 13:00:00
7263609,2,4,6,Q003,02/02/17 16:30:00,Q003,02/02/17 16:45:00
7263609,2,4,8,Q003,02/02/17 17:15:00,Q003,02/02/17 17:30:00
7263611,2,4,4,Q016,02/02/17 17:20:00,Q016,02/02/17 17:27:00
7263611,2,4,8,Q016,02/02/17 17:55:00,Q016,02/02/17 18:00:00
7263612,1,2,1,Q007,02/02/17 07:15:00,Q011,02/02/17 07:50:00
7263612,1,2,8,Q011,02/02/17 16:20:00,Q007,02/02/17 17:10:00
7263616,1,2,1,Q004,02/02/17 08:00:00,Q003,02/02/17 08:30:00
7263616,1,2,8,Q003,02/02/17 17:50:00,Q004,02/02/17 18:20:00
7263620,2,2,1,Q001,02/02/17 07:30:00,Q003,02/02/17 08:00:00
7263620,2,2,4,Q003,02/02/17 15:00:00,Q003,02/02/17 15:30:00
7263620,2,2,8,Q003,02/02/17 16:40:00,Q001,02/02/17 17:10:00
7263621,1,2,1,Q019,02/02/17 06:50:00,Q002,02/02/17 07:10:00
7263621,1,2,8,Q002,02/02/17 15:40:00,Q019,02/02/17 16:00:00
7263622,1,2,1,Q018,02/02/17 07:30:00,Q001,02/02/17 07:40:00
7263622,1,2,8,Q001,02/02/17 17:00:00,Q018,02/02/17 17:10:00
7263623,2,1,3,Q016,02/02/17 08:00:00,Q003,02/02/17 08:40:00
7263623,2,1,8,Q003,02/02/17 13:00:00,Q016,02/02/17 13:20:00
7263624,1,2,1,Q013,02/02/17 07:30:00,Q009,02/02/17 08:00:00
7263624,1,2,8,Q009,02/02/17 13:30:00,Q013,02/02/17 14:00:00
7263627,1,2,1,Q019,02/02/17 05:15:00,Q023,02/02/17 05:45:00
7263627,1,2,8,Q023,02/02/17 14:10:00,Q019,02/02/17 14:40:00
7263628,1,2,3,Q008,02/02/17 10:30:00,Q001,02/02/17 10:45:00
7263628,1,2,8,Q001,02/02/17 14:15:00,Q008,02/02/17 14:35:00
7263629,2,2,1,Q013,02/02/17 08:00:00,Q013,02/02/17 08:15:00
7263629,2,2,8,Q013,02/02/17 12:50:00,Q013,02/02/17 13:00:00
7263629,2,2,5,Q013,02/02/17 16:15:00,Q014,02/02/17 16:25:00
7263629,2,2,8,Q014,02/02/17 16:50:00,Q013,02/02/17 17:10:00
7263631,2,4,4,Q006,02/02/17 09:45:00,Q006,02/02/17 10:00:00
7263631,2,4,8,Q006,02/02/17 11:20:00,Q006,02/02/17 11:30:00
7263635,2,4,4,Q003,02/02/17 16:00:00,Q003,02/02/17 16:10:00
7263635,2,4,8,Q003,02/02/17 16:45:00,Q003,02/02/17 17:00:00
7263639,2,2,1,Q003,02/02/17 07:30:00,Q003,02/02/17 07:50:00
7263639,2,2,2,Q003,02/02/17 11:00:00,Q001,02/02/17 11:05:00
7263639,2,2,1,Q001,02/02/17 11:25:00,Q003,02/02/17 11:30:00
7263639,2,2,8,Q003,02/02/17 16:40:00,Q003,02/02/17 17:00:00
7263639,2,2,1,Q003,02/02/17 17:40:00,Q003,02/02/17 17:50:00
7263639,2,2,8,Q003,02/02/17 19:50:00,Q003,02/02/17 20:00:00
7263640,2,4,5,Q003,02/02/17 16:00:00,Q003,02/02/17 16:25:00
7263640,2,4,8,Q003,02/02/17 16:30:00,Q003,02/02/17 17:00:00
7263640,2,4,5,Q003,02/02/17 17:10:00,Q001,02/02/17 17:20:00
7263640,2,4,8,Q001,02/02/17 18:10:00,Q003,02/02/17 18:20:00
7263641,1,2,3,Q006,02/02/17 08:00:00,Q003,02/02/17 08:30:00
7263641,1,2,4,Q003,02/02/17 13:00:00,Q005,02/02/17 13:10:00
7263641,1,2,8,Q005,02/02/17 16:40:00,Q006,02/02/17 17:10:00
7263643,1,2,1,Q017,02/02/17 07:00:00,Q004,02/02/17 07:30:00
7263643,1,2,8,Q004,02/02/17 17:15:00,Q017,02/02/17 18:00:00
7263644,2,1,3,Q013,02/02/17 07:30:00,Q006,02/02/17 07:50:00
7263644,2,1,8,Q006,02/02/17 13:30:00,Q013,02/02/17 14:00:00
7263645,2,3,4,Q013,02/02/17 16:00:00,Q014,02/02/17 16:15:00
7263645,2,3,8,Q014,02/02/17 17:30:00,Q013,02/02/17 18:00:00
7263646,2,1,3,Q005,02/02/17 07:30:00,Q006,02/02/17 07:45:00
7263646,2,1,8,Q006,02/02/17 13:30:00,Q005,02/02/17 14:00:00
7263647,2,3,4,Q021,02/02/17 09:30:00,Q021,02/02/17 09:45:00
7263647,2,3,8,Q021,02/02/17 10:45:00,Q021,02/02/17 11:00:00
7263647,2,3,4,Q021,02/02/17 14:30:00,Q020,02/02/17 14:50:00
7263647,2,3,8,Q020,02/02/17 15:10:00,Q021,02/02/17 15:30:00
7263650,1,1,3,Q014,02/02/17 07:30:00,Q003,02/02/17 08:00:00
7263650,1,1,8,Q003,02/02/17 13:30:00,Q014,02/02/17 14:00:00
7263652,1,3,4,Q003,02/02/17 09:00:00,Q005,02/02/17 09:30:00
7263652,1,3,8,Q005,02/02/17 14:00:00,Q003,02/02/17 14:30:00
7263653,2,2,1,Q005,02/02/17 07:00:00,Q007,02/02/17 07:30:00
7263653,2,2,8,Q007,02/02/17 17:30:00,Q005,02/02/17 18:00:00
7263658,2,4,4,Q006,02/02/17 16:00:00,Q006,02/02/17 16:30:00
7263658,2,4,8,Q006,02/02/17 17:30:00,Q006,02/02/17 18:00:00
7263661,2,2,1,Q006,02/02/17 08:30:00,Q006,02/02/17 08:35:00
7263661,2,2,8,Q006,02/02/17 12:25:00,Q006,02/02/17 12:30:00
7263663,1,2,1,Q016,02/02/17 08:15:00,Q001,02/02/17 08:30:00
7263663,1,2,8,Q001,02/02/17 15:40:00,Q016,02/02/17 16:00:00
7263664,2,2,1,Q013,02/02/17 08:00:00,Q001,02/02/17 08:40:00
7263664,2,2,8,Q001,02/02/17 16:45:00,Q013,02/02/17 17:15:00
7263665,1,2,1,Q015,02/02/17 08:00:00,Q019,02/02/17 08:30:00
7263665,1,2,8,Q019,02/02/17 16:45:00,Q015,02/02/17 17:15:00
7263667,2,2,1,Q001,02/02/17 08:00:00,Q001,02/02/17 08:10:00
7263667,2,2,8,Q001,02/02/17 16:45:00,Q001,02/02/17 17:15:00
7263670,1,2,1,Q018,02/02/17 08:00:00,Q017,02/02/17 08:20:00
7263670,1,2,8,Q017,02/02/17 16:55:00,Q018,02/02/17 17:15:00
7263673,2,2,1,Q014,02/02/17 08:00:00,Q014,02/02/17 08:30:00
7263673,2,2,8,Q014,02/02/17 16:45:00,Q014,02/02/17 17:15:00
7263674,2,2,1,Q014,02/02/17 08:00:00,Q014,02/02/17 08:15:00
7263674,2,2,8,Q014,02/02/17 17:00:00,Q014,02/02/17 17:15:00
7263675,1,2,1,Q013,02/02/17 08:00:00,Q023,02/02/17 08:30:00
7263675,1,2,8,Q023,02/02/17 16:45:00,Q013,02/02/17 17:15:00
7263676,1,2,1,Q015,02/02/17 07:00:00,Q001,02/02/17 07:30:00
7263676,1,2,8,Q001,02/02/17 16:10:00,Q015,02/02/17 16:40:00
7263676,1,2,5,Q015,02/02/17 17:20:00,Q016,02/02/17 17:30:00
7263676,1,2,8,Q016,02/02/17 17:45:00,Q015,02/02/17 18:00:00
7263677,1,2,5,Q007,02/02/17 08:05:00,Q008,02/02/17 08:25:00
7263677,1,2,1,Q008,02/02/17 08:30:00,Q001,02/02/17 08:35:00
7263677,1,2,5,Q001,02/02/17 16:40:00,Q008,02/02/17 16:46:00
7263677,1,2,8,Q008,02/02/17 17:00:00,Q007,02/02/17 17:15:00
7263680,1,1,3,Q009,02/02/17 07:30:00,Q003,02/02/17 08:00:00
7263680,1,1,8,Q003,02/02/17 13:30:00,Q009,02/02/17 14:00:00
7263682,1,3,4,Q011,02/02/17 15:00:00,Q001,02/02/17 15:30:00
7263682,1,3,8,Q001,02/02/17 17:30:00,Q011,02/02/17 18:00:00
7263683,2,2,1,Q013,02/02/17 08:20:00,Q007,02/02/17 08:45:00
7263683,2,2,8,Q007,02/02/17 16:55:00,Q013,02/02/17 17:15:00
7263685,1,2,1,Q011,02/02/17 08:30:00,Q002,02/02/17 09:10:00
7263685,1,2,8,Q002,02/02/17 13:55:00,Q011,02/02/17 14:35:00
7263687,1,2,1,Q005,02/02/17 08:30:00,Q017,02/02/17 09:00:00
7263687,1,2,8,Q017,02/02/17 18:00:00,Q005,02/02/17 18:30:00
7263695,1,2,7,Q009,02/02/17 16:00:00,Q001,02/02/17 16:20:00
7263695,1,2,8,Q001,02/02/17 17:30:00,Q009,02/02/17 18:00:00
7263697,2,1,3,Q007,02/02/17 07:30:00,Q001,02/02/17 07:45:00
7263697,2,1,8,Q001,02/02/17 13:45:00,Q007,02/02/17 14:00:00
7263703,1,2,1,Q017,02/02/17 08:00:00,Q016,02/02/17 08:10:00
7263703,1,2,8,Q016,02/02/17 14:20:00,Q017,02/02/17 14:35:00
7263706,1,2,1,Q014,02/02/17 06:30:00,Q002,02/02/17 07:15:00
7263706,1,2,8,Q002,02/02/17 17:15:00,Q014,02/02/17 18:00:00
7263707,1,4,7,Q017,02/02/17 16:30:00,Q017,02/02/17 16:55:00
7263707,1,4,8,Q017,02/02/17 17:00:00,Q017,02/02/17 17:30:00
7263708,2,2,3,Q016,02/02/17 07:45:00,Q016,02/02/17 08:00:00
7263708,2,2,8,Q016,02/02/17 13:45:00,Q016,02/02/17 14:00:00
7263711,1,1,3,Q004,02/02/17 07:45:00,Q003,02/02/17 08:05:00
7263711,1,1,8,Q003,02/02/17 13:30:00,Q004,02/02/17 14:00:00
7263713,1,2,1,Q001,02/02/17 06:45:00,Q014,02/02/17 07:05:00
7263713,1,2,8,Q014,02/02/17 17:00:00,Q001,02/02/17 17:20:00
7263714,2,2,1,Q017,02/02/17 06:30:00,Q007,02/02/17 06:45:00
7263714,2,2,9,Q007,02/02/17 14:00:00,Q006,02/02/17 14:45:00
7263714,2,2,8,Q006,02/02/17 17:15:00,Q017,02/02/17 18:00:00
7263715,1,2,4,Q002,02/02/17 14:00:00,Q002,02/02/17 14:15:00
7263715,1,2,8,Q002,02/02/17 17:00:00,Q002,02/02/17 17:20:00
7263717,1,2,4,Q013,02/02/17 15:00:00,Q001,02/02/17 15:20:00
7263717,1,2,8,Q001,02/02/17 17:00:00,Q013,02/02/17 17:20:00
7263720,1,2,1,Q001,02/02/17 11:05:00,Q005,02/02/17 11:25:00
7263720,1,2,8,Q005,02/02/17 14:00:00,Q001,02/02/17 14:30:00
7263722,2,2,4,Q013,02/02/17 15:55:00,Q001,02/02/17 16:15:00
7263722,2,2,8,Q001,02/02/17 17:00:00,Q013,02/02/17 17:20:00
7263725,2,2,6,Q013,02/02/17 16:00:00,Q005,02/02/17 16:15:00
7263725,2,2,8,Q005,02/02/17 17:05:00,Q013,02/02/17 17:20:00
7263727,2,3,7,Q013,02/02/17 10:30:00,Q014,02/02/17 11:00:00
7263727,2,3,8,Q014,02/02/17 12:00:00,Q013,02/02/17 12:30:00
7263727,2,3,4,Q013,02/02/17 16:00:00,Q005,02/02/17 16:30:00
7263727,2,3,8,Q005,02/02/17 17:00:00,Q013,02/02/17 17:30:00
7263727,2,3,7,Q013,02/02/17 17:40:00,Q014,02/02/17 18:00:00
7263727,2,3,8,Q014,02/02/17 18:45:00,Q013,02/02/17 19:30:00
7263729,1,2,3,Q012,02/02/17 11:00:00,Q008,02/02/17 12:15:00
7263729,1,2,8,Q008,02/02/17 13:30:00,Q012,02/02/17 14:30:00
7263732,2,2,4,Q012,02/02/17 16:00:00,Q003,02/02/17 16:06:00
7263732,2,2,8,Q003,02/02/17 17:10:00,Q012,02/02/17 17:20:00
7263733,1,2,1,Q007,02/02/17 08:00:00,Q014,02/02/17 08:15:00
7263733,1,2,8,Q014,02/02/17 15:45:00,Q007,02/02/17 16:00:00
7263734,1,1,1,Q007,02/02/17 05:00:00,Q008,02/02/17 05:15:00
7263734,1,1,8,Q008,02/02/17 17:10:00,Q007,02/02/17 17:30:00
7263735,1,2,2,Q004,02/02/17 09:00:00,Q001,02/02/17 09:05:00
7263735,1,2,8,Q001,02/02/17 12:25:00,Q004,02/02/17 12:30:00
7263735,1,2,4,Q004,02/02/17 13:10:00,Q005,02/02/17 13:45:00
7263735,1,2,8,Q005,02/02/17 14:25:00,Q004,02/02/17 14:30:00
7263739,2,2,1,Q005,02/02/17 05:10:00,Q003,02/02/17 05:20:00
7263739,2,2,8,Q003,02/02/17 17:15:00,Q005,02/02/17 17:30:00
7263740,1,4,6,Q020,02/02/17 06:40:00,Q010,02/02/17 07:40:00
7263740,1,4,8,Q010,02/02/17 12:15:00,Q020,02/02/17 13:15:00
7263742,2,2,1,Q018,02/02/17 06:15:00,Q006,02/02/17 06:35:00
7263742,2,2,8,Q006,02/02/17 17:40:00,Q018,02/02/17 18:00:00
7263743,2,3,4,Q018,02/02/17 11:00:00,Q007,02/02/17 11:20:00
7263743,2,3,8,Q007,02/02/17 11:40:00,Q018,02/02/17 12:00:00
7263743,2,3,7,Q018,02/02/17 16:00:00,Q007,02/02/17 16:30:00
7263743,2,3,8,Q007,02/02/17 17:30:00,Q018,02/02/17 18:00:00
7263744,1,4,1,Q018,02/02/17 08:30:00,Q019,02/02/17 08:45:00
7263744,1,4,8,Q019,02/02/17 16:00:00,Q018,02/02/17 16:15:00
7263744,1,4,4,Q018,02/02/17 17:55:00,Q018,02/02/17 18:02:00
7263744,1,4,8,Q018,02/02/17 18:13:00,Q018,02/02/17 18:20:00
7263747,2,1,3,Q006,02/02/17 08:45:00,Q006,02/02/17 08:55:00
7263747,2,1,8,Q006,02/02/17 14:20:00,Q006,02/02/17 14:30:00
7263748,2,3,1,Q001,02/02/17 10:30:00,Q001,02/02/17 10:40:00
7263748,2,3,2,Q001,02/02/17 17:10:00,Q007,02/02/17 17:20:00
7263748,2,3,8,Q007,02/02/17 19:25:00,Q001,02/02/17 19:45:00
7263756,2,3,1,Q009,02/02/17 07:10:00,Q001,02/02/17 07:35:00
7263756,2,3,8,Q001,02/02/17 13:30:00,Q009,02/02/17 14:00:00
7263757,2,4,4,Q013,02/02/17 17:30:00,Q013,02/02/17 17:40:00
7263757,2,4,8,Q013,02/02/17 18:20:00,Q013,02/02/17 18:30:00
7263758,1,4,6,Q014,02/02/17 07:15:00,Q007,02/02/17 07:45:00
7263758,1,4,8,Q007,02/02/17 13:30:00,Q014,02/02/17 14:00:00
7263759,1,2,1,Q002,02/02/17 05:15:00,Q015,02/02/17 05:45:00
7263759,1,2,6,Q015,02/02/17 14:00:00,Q001,02/02/17 14:30:00
7263759,1,2,6,Q001,02/02/17 15:30:00,Q002,02/02/17 15:45:00
7263759,1,2,8,Q002,02/02/17 17:30:00,Q002,02/02/17 18:00:00
7263761,2,2,5,Q003,02/02/17 07:50:00,Q003,02/02/17 08:00:00
7263761,2,2,4,Q003,02/02/17 08:10:00,Q003,02/02/17 08:20:00
7263761,2,2,1,Q003,02/02/17 08:35:00,Q007,02/02/17 09:05:00
7263761,2,2,8,Q007,02/02/17 13:15:00,Q003,02/02/17 14:00:00
7263762,1,2,1,Q017,02/02/17 05:10:00,Q023,02/02/17 05:40:00
7263762,1,2,8,Q023,02/02/17 14:10:00,Q017,02/02/17 14:40:00
7263762,1,2,5,Q017,02/02/17 17:30:00,Q017,02/02/17 17:40:00
7263762,1,2,8,Q017,02/02/17 17:45:00,Q017,02/02/17 18:00:00
7263766,1,1,5,Q023,02/02/17 15:30:00,Q023,02/02/17 16:00:00
7263766,1,1,8,Q023,02/02/17 17:45:00,Q023,02/02/17 18:00:00
7263767,1,3,1,Q011,02/02/17 06:55:00,Q019,02/02/17 07:45:00
7263767,1,3,8,Q019,02/02/17 17:00:00,Q011,02/02/17 17:30:00
7263768,1,2,1,Q017,02/02/17 07:00:00,Q001,02/02/17 07:20:00
7263768,1,2,8,Q001,02/02/17 13:55:00,Q017,02/02/17 14:40:00
7263768,1,2,4,Q017,02/02/17 15:30:00,Q017,02/02/17 15:40:00
7263768,1,2,8,Q017,02/02/17 17:20:00,Q017,02/02/17 17:30:00
7263771,2,1,1,Q023,02/02/17 07:50:00,Q005,02/02/17 08:45:00
7263771,2,1,8,Q005,02/02/17 13:00:00,Q023,02/02/17 14:00:00
7263772,2,2,1,Q014,02/02/17 08:30:00,Q006,02/02/17 09:00:00
7263772,2,2,8,Q006,02/02/17 16:30:00,Q014,02/02/17 17:00:00
7263773,1,2,1,Q012,02/02/17 08:25:00,Q006,02/02/17 08:45:00
7263773,1,2,8,Q006,02/02/17 14:20:00,Q012,02/02/17 14:30:00
7263779,1,1,3,Q006,02/02/17 07:50:00,Q014,02/02/17 08:00:00
7263779,1,1,8,Q014,02/02/17 13:50:00,Q006,02/02/17 14:00:00
7263780,1,2,3,Q019,02/02/17 07:00:00,Q003,02/02/17 08:30:00
7263780,1,2,8,Q003,02/02/17 16:30:00,Q019,02/02/17 17:30:00
